x,y,spatial_cluster
10285.7333984375,18.61151885986328,1
10326.3212890625,33.8253059387207,4
10327.34375,6.218894004821777,1
10385.5185546875,17.923723220825195,1
10415.7392578125,9.87127685546875,1
10451.658203125,10.498432159423828,1
10497.5625,20.175975799560543,1
10540.150390625,19.809309005737305,1
10578.7626953125,14.070745468139648,5
10618.9755859375,11.635526657104492,5
10788.8330078125,23.250587463378903,5
10833.1162109375,10.252071380615234,5
10846.2890625,26.565628051757812,5
10938.4765625,12.736474990844728,5
10964.4765625,11.09437084197998,5
11006.2490234375,9.335570335388184,5
11170.466796875,30.333921432495117,4
11239.279296875,9.154908180236816,5
11269.806640625,11.59684371948242,5
11512.626953125,10.547408103942873,5
11561.021484375,9.98108768463135,5
11674.3603515625,17.50373077392578,5
11707.564453125,17.522235870361328,5
11854.966796875,15.51678466796875,5
11879.4375,14.930582046508787,5
11905.36328125,25.61963653564453,5
11951.6357421875,22.572519302368164,5
12051.681640625,12.912286758422852,5
12117.9052734375,29.447126388549805,5
12139.654296875,13.858220100402832,5
12175.4599609375,12.161003112792969,5
12224.41796875,13.63243579864502,5
12319.1064453125,11.363143920898436,5
12368.5849609375,9.884848594665527,5
12390.7265625,19.47685432434082,5
12433.18359375,29.05753707885742,4
12448.73828125,16.270212173461914,5
12494.06640625,14.422590255737305,4
12573.18359375,18.74064254760742,1
12598.896484375,16.044715881347656,1
12612.0244140625,23.749040603637695,1
12636.951171875,16.6420955657959,1
12671.2373046875,15.66189098358154,4
12705.0517578125,9.234375,4
12762.025390625,10.195819854736328,5
12825.0107421875,6.351648330688477,5
12848.3408203125,15.32603359222412,5
12992.0009765625,15.845766067504885,5
13083.12890625,20.970449447631836,5
13088.98046875,7.285714149475098,5
13104.55078125,12.915221214294432,5
13142.7177734375,7.67984914779663,5
13207.6328125,22.0582218170166,5
13315.9189453125,11.410256385803224,1
13374.578125,14.49128246307373,4
13406.333984375,24.751306533813477,1
13472.1044921875,17.817874908447266,3
13505.2744140625,23.29652404785156,4
13541.8828125,6.197333335876465,4
13576.4404296875,18.71070098876953,2
13589.5673828125,8.572481155395508,4
13632.599609375,4.507407188415527,4
13658.7919921875,15.482264518737791,2
13741.4853515625,24.647357940673828,2
13781.7724609375,9.377407073974608,4
13856.892578125,7.243689537048339,2
13904.8349609375,13.504183769226074,4
13981.6669921875,6.901913642883301,2
